12	157	1
12	159	4
12	162	3
12	163	3
12	164	3
12	165	5
12	169	5
12	171	5
12	173	4
12	174	4
12	175	3
12	176	5
12	178	2
12	181	5
12	182	4
12	183	1
12	186	5
12	187	4
12	190	3
12	192	5
12	193	5
12	196	4
12	198	5
12	199	3
12	201	5
12	203	5
12	204	2
12	208	3
12	210	4
12	215	3
12	217	1
12	221	3
12	222	5
12	223	4
12	224	2
12	226	5
12	227	4
12	230	3
12	232	4
12	233	5
12	234	2
12	236	5
12	238	4
12	240	3
12	241	2
12	259	1
12	261	4
12	263	4
12	273	3
12	274	3
12	278	5
12	279	4
12	284	5
12	285	3
12	287	1
12	291	5
12	298	3
12	305	3
12	306	2
12	309	4
12	310	3
12	312	4
12	315	5
12	320	2
12	321	3
12	322	3
12	325	3
12	326	3
12	327	3
12	328	2
12	331	3
12	335	2
12	338	3
12	341	4
12	345	4
12	346	5
12	347	2
12	349	2
12	354	3
12	356	3
12	357	3
12	361	4
12	366	3
12	369	1
12	370	3
12	381	1
12	392	3
12	393	2
12	397	2
12	399	4
12	400	1
12	402	2
12	403	5
12	405	1
12	409	1
12	410	2
12	412	1
12	416	2
12	418	3
12	423	1
12	426	5
12	428	5
12	429	5
12	431	4
12	432	4
12	434	5
12	437	1
12	438	1
12	440	1
12	441	1
12	443	4
12	444	4
12	445	1
12	447	1
12	452	2
12	454	3
12	461	5
12	462	5
12	470	1
12	472	4
12	473	4
12	474	3
12	477	4
12	483	5
12	484	1
12	490	4
12	491	5
12	493	4
12	496	5
12	503	5
12	505	5
12	506	1
12	509	5
12	510	5
12	514	2
12	517	4
12	521	5
12	522	4
12	524	5
12	526	5
12	528	4
12	530	3
12	537	1
12	540	1
12	546	1
12	548	4
12	549	4
12	550	1
12	552	2
12	553	2
12	557	1
12	558	1
12	560	1
12	562	1
12	564	1
12	565	5
12	567	3
12	568	2
12	571	2
12	572	3
12	575	3
12	577	3
12	584	4
12	585	3
12	589	2
12	601	4
12	602	4
12	605	4
12	612	4
12	618	3
12	620	4
12	628	1
12	629	2
12	630	3
12	634	1
12	635	2
12	636	2
12	637	3
12	638	3
12	645	4
12	646	5
12	649	2
12	653	5
12	654	5
12	655	5
12	656	4
12	660	5
12	661	5
12	662	5
12	666	1
12	667	1
12	668	1
12	669	3
12	670	3
12	671	1
12	673	3
12	674	5
12	678	4
12	683	5
12	685	5
12	686	1
12	687	1
12	688	2
12	689	3
12	690	4
12	691	4
12	705	1
12	708	4
12	711	4
12	721	3
12	731	5
12	732	5
12	735	4
12	736	4
12	738	4
12	739	1
12	745	3
12	746	4
12	747	4
12	748	3
12	749	5
12	750	5
12	753	4
12	755	2
12	756	3
12	757	1
12	759	1
12	760	4
12	761	5
12	762	1
12	764	2
12	766	1
12	767	4
12	768	3
12	769	4
12	770	3
12	772	1
12	773	1
12	774	4
12	776	1
12	777	3
12	778	3
12	784	3
12	788	5
12	789	2
12	790	5
12	791	5
12	792	5
12	794	2
12	795	3
12	796	5
12	797	2
12	798	4
12	799	1
12	800	3
12	802	3
12	803	2
12	805	5
12	809	5
12	810	5
12	812	1
12	814	4
12	816	1
12	817	3
12	818	1
12	821	3
12	823	3
12	824	1
12	825	5
12	826	3
12	828	3
12	831	4
12	832	2
12	833	1
12	834	3
12	836	4
12	837	1
12	840	1
12	842	5
12	844	3
12	845	2
12	848	1
12	849	4
12	850	5
12	852	1
12	854	4
12	861	3
12	862	4
12	864	5
12	866	5
12	869	3
12	870	2
12	871	3
12	872	1
12	878	2
12	879	3
12	880	2
12	881	3
12	882	3
12	883	2
12	885	5
12	888	3
12	890	1
12	892	3
12	894	1
12	895	5
12	896	1
12	898	1
12	899	5
12	901	3
12	902	3
12	903	1
12	904	2
12	908	5
12	910	2
12	913	2
12	915	4
12	916	4
13	11	5
13	18	5
13	24	2
13	31	5
13	80	5
13	95	4
13	123	5
13	126	2
13	172	4
13	185	4
13	190	4
13	194	5
13	209	5
13	221	4
13	237	5
13	239	5
13	264	3
13	275	4
13	287	4
13	301	5
13	318	1
13	381	5
13	426	5
13	427	4
13	429	5
13	472	5
13	506	4
13	522	4
13	523	5
13	524	5
13	587	4
13	627	5
13	653	4
13	662	5
13	749	3
13	761	3
13	819	3
13	918	4
13	919	4
13	920	5
13	922	5
14	12	1
14	13	4
14	14	4
14	49	5
14	110	4
14	117	1
14	120	3
14	124	5
14	180	5
14	219	4
14	224	3
14	234	1
14	236	3
14	242	1
14	247	1
14	248	1
14	250	2
14	251	2
14	254	5
14	256	4
14	257	3
14	268	5
14	274	4
14	279	3
14	281	3
14	282	4
14	284	4
14	290	3
14	291	5
14	296	3
14	301	4
14	302	3
14	305	5
14	307	5
14	309	4
14	321	3
14	322	1
14	327	3
14	332	1
14	408	3
14	454	1
14	471	3
14	545	2
14	675	4
14	689	4
14	747	3
14	822	2
14	844	2
14	865	4
14	878	3
14	924	2
14	925	1
14	926	4
14	927	1
14	929	2
14	930	1
14	933	4
14	934	3
14	935	5
14	937	3
15	0	5
15	3	5
15	10	5
15	11	5
15	14	5
15	32	2
15	38	5
15	57	4
15	65	4
15	70	5
15	78	5
15	86	4
15	94	5
15	97	5
15	99	5
15	108	4
15	124	3
15	126	5
15	134	4
15	142	5
15	151	4
15	157	4
15	171	5
15	179	5
15	198	5
15	199	5
15	201	5
15	203	5
15	207	5
15	215	5
15	226	5
15	233	5
15	236	5
15	239	4
15	272	5
15	281	5
15	285	2
15	301	5
15	320	3
15	366	3
15	384	5
15	403	5
15	409	5
15	422	5
15	426	5
15	447	5
15	466	5
15	468	3
15	475	3
15	479	5
15	497	5
15	501	4
15	508	2
15	509	4
15	530	5
15	582	4
15	590	4
15	641	5
15	660	4
15	683	5
15	731	5
15	769	3
15	938	4
15	940	1
15	942	3
15	944	4
15	945	5
15	946	4
15	947	3
16	6	4
16	99	4
16	110	3
16	116	3
16	125	4
16	136	4
16	149	5
16	220	2
16	221	3
16	242	1
16	268	4
16	275	4
16	285	3
16	293	4
16	322	1
16	470	2
16	474	4
16	627	1
16	918	4
17	3	3
17	5	5
17	7	5
17	8	5
17	14	4
17	21	5
17	22	4
17	27	3
17	31	2
17	41	3
17	44	5
17	47	4
17	49	4
17	51	5
17	55	5
17	58	4
17	59	4
17	60	4
17	64	5
17	65	3
17	71	3
17	78	4
17	80	3
17	82	5
17	87	3
17	90	3
17	93	3
17	94	4
17	97	5
17	99	5
17	110	3
17	115	5
17	124	3
17	126	5
17	131	5
17	132	5
17	133	5
17	136	5
17	141	4
17	142	4
17	152	4
17	156	3
17	164	4
17	165	4
17	167	3
17	171	3
17	173	4
17	174	4
17	176	3
17	177	3
17	186	5
17	188	5
17	196	4
17	197	3
17	199	3
17	203	3
17	207	4
17	209	5
17	210	5
17	211	5
17	212	5
17	215	4
17	220	5
17	222	5
17	235	3
17	237	5
17	241	5
17	268	5
17	282	5
17	283	3
17	284	5
17	286	4
17	316	5
17	318	4
17	356	4
17	377	3
17	380	4
17	381	3
17	385	2
17	391	3
17	401	3
17	402	3
17	403	4
17	410	3
17	413	4
17	415	5
17	417	3
17	418	3
17	424	3
17	426	5
17	429	4
17	433	3
17	434	4
17	460	4
17	473	4
17	475	3
17	477	5
17	479	4
17	481	5
17	485	3
17	488	4
17	491	4
17	492	5
17	503	5
17	509	4
17	511	5
17	515	5
17	516	2
17	518	4
17	519	4
17	523	4
17	527	4
17	528	5
17	548	4
17	581	5
17	587	4
17	602	3
17	603	5
17	611	4
17	612	5
17	613	4
17	626	3
17	630	5
17	632	5
17	638	4
17	648	3
17	653	4
17	662	4
17	701	3
17	703	3
17	706	3
17	707	3
17	708	5
17	713	4
17	715	5
17	723	4
17	734	4
17	735	4
17	736	3
17	746	3
17	752	4
17	761	3
17	780	3
17	804	4
17	844	3
17	855	5
17	948	3
17	950	3
17	951	2
17	955	5
17	956	3
17	957	5
17	958	3
17	961	4
17	962	5
17	966	3
17	968	3
17	971	3
17	972	3
18	7	5
18	201	4
18	209	3
18	210	4
18	267	2
18	287	3
18	293	3
18	318	4
18	324	4
18	886	4
19	14	4
19	21	5
19	49	3
19	81	4
19	93	2
19	142	3
19	147	5
19	150	3
19	173	4
19	180	4
19	203	3
19	209	4
19	242	4
19	273	4
19	322	4
19	356	1
19	377	3
19	422	2
19	495	5
19	497	3
19	587	4
19	632	4
19	762	1
19	819	2
19	865	1
19	933	4
20	0	5
20	4	2
20	6	5
20	8	5
20	14	4
20	16	4
20	49	3
20	52	4
20	122	4
20	126	5
20	144	1
20	184	5
20	199	5
20	200	5
20	239	4
20	242	2
20	243	4
20	258	2
20	259	2
20	260	1
20	261	4
20	262	1
20	263	3
20	272	4
20	280	2
20	285	3
20	288	3
20	299	3
20	300	4
20	320	3
20	321	3
20	322	2
20	329	4
20	357	3
20	378	3
20	405	1
20	407	5
20	412	2
20	435	4
20	436	1
20	437	1
20	442	4
20	443	3
20	452	2
20	546	2
20	550	3
20	558	1
20	560	1
20	562	2
20	563	3
20	566	2
20	572	2
20	618	2
20	627	3
20	634	4
20	636	4
20	655	5
20	668	1
20	671	3
20	673	2
20	674	5
20	679	1
20	705	2
20	747	1
20	759	1
20	766	1
20	768	1
20	799	1
20	816	3
20	852	5
20	853	5
20	857	1
20	871	2
20	872	2
20	873	2
20	875	2
20	876	2
20	877	2
20	924	2
20	974	3
20	975	1
20	977	1
20	979	2
20	980	2
20	982	2
20	983	1
20	985	1
20	986	3
20	987	1
20	988	3
20	989	2
20	990	2
20	991	2
20	992	4
20	993	2
21	1	2
21	3	5
21	16	4
21	20	4
21	23	5
21	49	5
21	52	3
21	61	4
21	67	4
21	84	5
21	88	5
21	93	3
21	104	1
21	108	4
21	126	5
21	143	5
21	160	4
21	162	1
21	166	3
21	173	5
21	174	4
21	180	5
21	183	5
21	186	5
21	200	4
21	201	5
21	208	4
21	209	3
21	210	3
21	215	4
21	227	4
21	228	2
21	230	2
21	232	3
21	249	5
21	264	3
21	289	5
21	366	1
21	383	3
21	384	4
21	404	1
21	429	4
21	430	4
21	448	1
21	450	4
21	514	5
21	522	5
21	525	4
21	545	3
21	565	3
21	567	4
21	635	3
21	650	4
21	664	1
21	683	3
21	687	1
21	711	4
21	730	3
21	731	4
21	791	4
21	839	4
21	861	1
21	925	1
21	931	1
21	987	1
21	995	1
21	997	1
21	999	3
21	1001	1
21	1002	1
22	6	4
22	7	4
22	13	4
22	18	4
22	54	4
22	55	4
22	58	4
22	61	3
22	72	3
22	78	4
22	81	3
22	88	5
22	90	4
22	94	4
22	95	4
22	99	5
22	101	3
22	115	5
22	123	5
22	130	4
22	131	4
22	133	4
22	143	3
22	144	3
22	150	3
22	152	4
22	153	3
22	154	3
22	155	3
22	160	2
22	161	3
22	170	5
22	172	5
22	173	4
22	174	5
22	175	3
22	180	4
22	184	4
22	193	4
22	194	4
22	201	3
22	202	4
22	203	3
22	210	4
22	213	3
22	215	4
22	216	2
22	223	5
22	226	3
22	229	4
22	233	2
22	234	1
22	249	4
22	274	5
22	282	4
22	293	1
22	366	4
22	385	4
22	386	3
22	407	5
22	413	3
22	417	4
22	422	3
22	431	4
22	432	5
22	448	2
22	450	2
22	471	2
22	478	5
22	521	4
22	525	3
22	529	4
22	540	4
22	587	4
22	596	3
22	602	4
22	628	4
22	641	3
22	651	4
22	654	3
22	678	3
22	693	4
22	712	4
22	779	1
22	855	4
22	918	5
22	960	5
22	1003	3
23	6	4
23	7	5
23	10	5
23	11	5
23	40	5
23	54	5
23	57	3
23	68	5
23	70	5
23	78	4
23	91	5
23	96	4
23	97	5
23	126	5
23	131	3
23	150	5
23	172	5
23	175	5
23	179	5
23	199	5
23	222	5
23	236	4
23	237	5
23	248	4
23	275	5
23	287	3
23	288	3
23	299	4
23	323	5
23	356	5
23	401	4
23	420	5
23	485	3
23	517	4
23	581	4
23	654	5
23	698	3
23	726	3
23	728	5
23	918	3
23	1006	5
24	0	5
24	6	4
24	22	4
24	78	4
24	81	4
24	85	4
24	97	5
24	115	4
24	120	4
24	124	5
24	130	4
24	132	3
24	133	4
24	140	4
24	142	3
24	172	4
24	175	4
24	176	3
24	182	4
24	185	4
24	194	4
24	203	5
24	264	4
24	403	3
24	407	5
24	418	4
24	429	4
24	462	4
24	473	4
24	478	5
24	494	4
24	526	4
24	567	4
24	603	4
24	611	4
24	654	4
24	656	4
24	691	4
24	836	4
24	928	4
24	967	4
25	0	3
25	13	3
25	23	3
25	49	4
25	108	3
25	110	3
25	115	2
25	117	3
25	120	3
25	121	1
25	125	4
25	128	4
25	147	3
25	150	3
25	180	4
25	221	3
25	245	4
25	247	3
25	248	2
25	249	3
25	251	3
25	270	3
25	273	3
25	275	4
25	281	4
25	282	3
25	283	3
25	287	4
25	290	3
25	292	3
25	297	3
25	299	4
25	301	5
25	303	4
25	312	5
25	315	3
25	322	2
25	327	2
25	368	2
25	404	2
25	412	2
25	455	1
25	457	3
25	470	2
25	474	3
25	514	4
25	545	2
25	590	3
25	627	3
25	677	2
25	682	3
25	747	1
25	749	4
25	750	4
25	759	1
25	814	2
25	830	2
25	839	2
25	840	2
25	844	3
25	935	4
25	1009	2
25	1010	3
25	1011	4
25	1012	1
25	1013	3
26	8	4
26	49	3
26	117	3
26	122	5
26	147	3
26	243	3
26	285	3
26	287	3
26	929	2
26	1016	4
27	4	3
27	10	4
27	27	4
27	30	4
27	55	5
27	95	5
27	116	4
27	163	4
27	175	5
27	184	5
27	194	4
27	195	4
27	199	2
27	218	5
27	226	4
27	228	2
27	229	4
27	285	3
27	287	5
27	321	2
27	322	3
27	331	2
27	428	5
27	433	4
27	442	4
27	443	3
27	446	3
27	447	4
27	448	2
27	528	4
27	566	4
27	572	4
27	587	3
27	602	3
27	608	3
27	669	4
27	671	3
27	759	3
27	858	3
28	11	5
28	78	4
28	179	4
28	181	4
28	263	3
28	267	5
28	285	5
28	299	3
28	302	4
28	305	4
28	311	4
28	325	2
28	479	4
28	656	4
28	660	5
28	878	3
28	1018	4
29	1	3
29	28	3
29	49	3
29	68	5
29	134	5
29	160	4
29	163	4
29	171	4
29	173	5
29	241	5
29	251	3
29	256	4
29	257	5
29	258	4
29	303	4
29	312	5
29	314	4
29	318	4
29	320	4
29	402	2
29	682	3
29	750	3
29	779	4
29	872	1
29	891	4
30	31	5
30	135	5
30	152	4
30	174	5
30	191	4
30	261	5
30	267	3
30	270	4
30	298	4
30	302	3
30	305	3
30	318	4
30	327	2
30	339	3
30	489	4
30	518	4
30	610	4
30	810	4
30	874	4
30	1018	5
30	1019	3
30	1020	3
30	1021	5
31	6	4
31	8	3
31	49	4
31	110	3
31	180	4
31	221	3
31	239	2
31	247	4
31	267	5
31	270	3
31	287	4
31	297	5
31	306	2
31	312	4
31	404	4
31	407	3
31	454	2
31	474	5
31	507	4
31	627	4
31	741	3
31	1022	3
32	244	3
32	259	4
32	270	4
32	287	4
32	293	3
32	299	4
32	322	4
32	328	4
32	338	3
32	347	4
32	677	4
32	681	4
32	878	3
32	879	3
33	287	2
33	288	1
33	291	5
33	293	1
33	323	5
33	897	5
33	898	5
33	989	5
33	990	4
33	1023	5
34	257	2
34	260	3
34	263	2
34	265	3
34	299	5
34	320	3
34	325	3
34	326	3
34	327	3
34	332	4
34	357	1
34	677	3
34	747	4
34	875	2
34	878	4
34	880	2
34	936	4
35	260	5
35	287	4
35	288	2
35	332	4
35	357	5
35	872	3
35	874	3
35	877	5
35	1025	5
36	6	4
36	26	4
36	49	5
36	61	5
36	67	5
36	81	1
36	88	4
36	91	4
36	95	4
36	117	2
36	120	2
36	126	4
36	146	3
36	171	4
36	173	5
36	209	4
36	225	5
36	229	4
36	230	2
36	232	4
36	272	3
36	384	4
36	404	4
36	471	2
36	545	3
36	549	4
36	565	4
36	567	3
36	577	3
36	664	3
36	824	2
36	826	3
36	830	2
36	832	4
36	840	3
36	929	3
36	1026	3
37	34	5
37	68	5
37	69	5
37	77	5
37	83	5
37	96	5
37	104	3
37	111	5
37	126	2
37	143	5
37	154	5
37	161	5
37	184	2
37	187	2
37	194	1
37	199	5
37	201	2
37	242	3
37	246	5
37	258	3
37	287	5
37	293	5
37	312	5
37	325	5
37	355	2
37	394	3
37	399	1
37	400	3
37	401	5
37	404	5
37	405	2
37	408	5
37	409	3
37	410	3
37	412	1
37	417	5
37	419	5
37	432	5
37	444	2
37	446	5
37	450	5
37	451	5
37	500	5
37	587	5
37	589	1
37	626	5
37	636	2
37	672	5
37	677	5
37	680	5
37	716	1
37	741	5
